MatchDate,League,HomeTeam,AwayTeam,Label,SeasonPhase,LeagueId,EloDiff,ProbHome,ProbDraw,ProbAway,RankDifference,HomeCleanSheetRatio,AwayFTSRatio,AttackVsDefense,TotalScoringPotential,TotalDefensiveWeakness,DefenseVsAttack
1/31/2025,ΓΑΛ2,Αμιάν,Αννεσύ,0,2,82,-76.974,0.4609,0.2803,0.2588,1,0,0,0.7706,-0.2,1.8681,0
1/31/2025,ΑΡΓ1,Αρχεντίνος Τζούνιορς,Τίγκρε,0,2,15,-5.957,0.4671,0.31,0.2229,0,0,0,1.1966,0.4,1.2346,0
1/31/2025,ΓΕΡ1,Βέρντερ Βρέμης,Μάιντζ,0,2,74,-48.6007,0.4005,0.2819,0.3175,1,0,0,0.998,-0.4,1.2977,0
1/31/2025,ΕΛΒ2,Βιλ 1900,Ξαμάξ,0,2,73,51.9637,0.4667,0.2553,0.278,-1,0,0,0.7443,0.2,0.6161,0
1/31/2025,ΙΤΑ3,Βις Πεζάρο 1898,Σίτα Ντι Καμπομπάσο,0,2,43,86.4081,0.4323,0.3037,0.2639,-2,0,0,0.8168,0.6,0.4969,0
1/31/2025,ΓΕΡ2,Έλβερσμπεργκ,Καρλσρούη,0,2,64,-29.8895,0.4441,0.2507,0.3052,0,0,0,0.687,-0.3,0.9453,0
1/31/2025,ΙΣΠ4,Ίντερσιτι,Μαρμπέλα,0,2,163,-14.4486,0.4028,0.307,0.2903,0,0,0,0.5991,-0.3,1.0448,0
1/31/2025,ΙΚΥ,Ιρόνι Ρίσχον Λέζιον,Μακάμπι Τζάφα,0,2,146,33.5437,0.4105,0.28,0.3095,-1,0,0,0.6712,0.1,0.9424,0
1/31/2025,ΚΡΟ1,Ίστρα 1961,ΗΝΚ Γκόριτσα,0,2,174,73.859,0.4733,0.287,0.2397,0,0,0,0.8557,0.6,1.1258,0
1/31/2025,ΙΤΑ3,Καβέζε,Αλταμούρα,0,2,43,-46.8326,0.4058,0.2942,0.3,-1,0,0,0.8708,0.2,0.9272,0
1/31/2025,ΟΛΛ2,Καμπούρ,Τελστάρ,0,2,83,41.0096,0.4664,0.2602,0.2734,0,0,0,0.8427,-0.3,0.9317,0
1/31/2025,ΠΟΛ1,Κατόβιτσε,Σταλ Μίελετς,0,2,55,40.4877,0.4131,0.2677,0.3192,0,0,0,1.4233,0.5,1.3223,0
1/31/2025,ΤΟΥ2,Κόρουμ Μπελεντίγιεσπορ,Μπαντίρμασπορ,0,2,38,22.2292,0.3927,0.2953,0.312,0,0,0,0.9508,0,0.7947,0
1/31/2025,ΓΑΛ3,Λε Μαν,Σοσό,0,2,162,-19.396,0.4389,0.2954,0.2657,0,0,0,2.7551,1.2,1.4815,0
1/31/2025,ΒΕΛ1,Λέουβεν,Μαλίν,0,2,24,14.5813,0.4031,0.2801,0.3168,0,0,0,0.5192,-0.2,0.596,0
1/31/2025,ΕΛΒ2,Λωζάνη Ουσί,Ετουάλ Καρούζ,0,2,73,-69.8606,0.4634,0.2615,0.2751,0,0,0,1.4676,0.2,1.2397,0
1/31/2025,ΟΥΛΠ,Μπάλα Τάουν,Καέρναρφρον,1,2,118,41.9943,0.4489,0.2731,0.278,0,0,0,0.6084,-0.3,0.4975,0
1/31/2025,ΑΓΓΤ,Μπλάκμπερν,Πρέστον,0,2,89,-28.693,0.4459,0.3016,0.2524,2,0,0,0.8096,-0.7,1.0891,0
1/31/2025,ΓΑΛ3,Νιμ,Βαλενσιέν,0,2,162,-45.3783,0.3972,0.3132,0.2896,0,0,0,0.6483,-0.4,0.922,0
1/31/2025,ΟΝΔΡ,Ντεπορτίβο Βικτόρια,Τζένεσις Ουρακάν,0,2,19,-21.063,0.4295,0.2853,0.2853,0,0,0,1.9761,0.1,1.7582,0
1/31/2025,ΟΛΛ2,Ντόρντρεχτ,Ντε Γκράαφτσαπ,0,2,83,17.6976,0.3808,0.2552,0.364,-1,0,0,1.6716,0.4,0.9924,0
1/31/2025,ΓΕΡ2,Νυρεμβέργη,Ντάρμσταντ,0,2,64,-15.6761,0.3884,0.2584,0.3533,1,0,0,0.9765,-0.8,1.405,0
1/31/2025,ΓΑΛ3,Ομπάν,Κονκαρνό,1,2,162,105.5211,0.4741,0.278,0.2479,-2,0,0,1.2619,0.9,0.559,0
1/31/2025,ΓΑΛ3,Ορλεάν,Ρουέν,1,2,162,31.0765,0.4617,0.2936,0.2447,0,0,0,1.5709,0,1.4085,0
1/31/2025,ΙΤΑ2,Παλέρμο,Πίζα,1,2,48,-114.1683,0.4267,0.3108,0.2625,1,0,0,1.5487,-0.6,1.4085,0
1/31/2025,ΓΑΛ3,Παρί 13 Ατλέτικο,Βιλεφράνς,0,2,162,-19.7852,0.4187,0.3381,0.2431,-1,0,0,0.9364,0.4,0.9929,0
1/31/2025,ΙΤΑ1,Πάρμα,Λέτσε,1,2,39,48.4967,0.4066,0.2789,0.3145,1,0,0,0.6075,0.2,1.0995,0
1/31/2025,ΠΟΡ2,Πάσος Φερέιρα,Λεϊσόες,0,2,135,16.8241,0.4301,0.2925,0.2774,-1,0,0,0.8517,0.6,0.9942,0
1/31/2025,ΑΙΓΠ,Πίραμιντς,Ζάμαλεκ,0,2,154,110.999,0.4249,0.2928,0.2823,0,0,0,1.693,-0.4,0.6931,0
1/31/2025,ΓΑΛ2,Πο,Λαβάλ,0,2,82,-10.6251,0.4487,0.2847,0.2666,1,0,0,1.551,-0.4,1.1268,0
1/31/2025,ΝΑΦ1,Ρίτσαρντς Μπέι,Μαγκέσι,0,2,107,-41.0112,0.1376,0.804,0.0584,0,0,0,0.3573,0,1.2613,0
1/31/2025,ΒΡΚΚ,Σάντα Καταρίνα Κλαμπ,Μαρσίλιο Ντίας,0,2,374,-1.7697,0.3372,0.3104,0.3524,0,0,0,1.4612,0.7,0.9901,0
1/31/2025,ΑΡΓ1,Σέντραλ Κόρδοβα,Ατλέτικο Τουκουμάν,0,2,15,30.7874,0.3978,0.3171,0.2851,0,0,0,1.2282,-0.2,1.4085,0
1/31/2025,ΙΤΑ3,Τζιουλιάνο Κάλτσιο,Φότζια,0,2,43,-14.8074,0.3552,0.3004,0.3443,1,0,0,1.4226,0,2.5352,0
1/31/2025,ΔΦ,ΤΣΣΚΑ Μόσχας,Ροστόφ,0,2,179,173.2861,0.4382,0.2605,0.3013,-2,0,0,0.6856,0.6,0.4265,0
1/31/2025,ΙΚΥ,Χάποελ Άκκο,Χάποελ Ραανάνα,1,2,146,45.5614,0.3941,0.29,0.3159,-2,0,0,0.6538,0.3,0.5525,0
1/31/2025,ΙΣΠ4,Χιμνάστικα Σεγκοβιάνα,Σοσιεδάδ Ντεπορτίβο Ταραχόνα,1,2,163,-30.7502,0.3876,0.2957,0.3167,0,0,0,0.9188,-0.2,1.7557,0
1/31/2025,ΚΑΤΛ,Αλ Γουάκρα,Αλ Σαχάνια,1,2,70,62.2781,0.4924,0.2412,0.2664,0,0,0,0.9326,0.1,1.1518,0
1/31/2025,ΙΤΑ3,Άσκολι,Αθλέτικ Κάρπι,0,2,43,-3.4117,0.5933,0.2474,0.1593,0,0,0,1.2752,0.5,0.9009,0
1/31/2025,ΒΡΚΜ,Γιακουπένσε,Κόλο-Κόλο BA,0,2,380,-32.0969,0.6114,0.2522,0.1363,-1,0,0,0.4154,-0.45,0.398,0
1/31/2025,ΤΟΥ1,Εγιουπσπόρ,Σίβασπορ,0,2,18,81.3811,0.5345,0.2525,0.2131,-2,0,0,1.1656,0.7,0.559,0
1/31/2025,ΔΦ,Ζελεζιάρνε Ποντμπρεζόβα,Τατράν Λιπτόβσκι Μίκουλας,0,2,179,189.0361,0.5827,0.2234,0.1938,-1,0,0,0.6058,0.4,0.5236,0
1/31/2025,ΓΑΛ2,Κλερμόν,Αζαξιό,1,2,82,107.3243,0.5154,0.2824,0.2023,-1,0,0,0.6888,0.1,0.8397,0
1/31/2025,ΤΟΥ1,Κόνιασπορ,Μποντρουμσπόρ,0,2,18,77.6672,0.5223,0.2695,0.2082,-1,0,0,1.1804,0.5,0.596,0
1/31/2025,ΒΕΛ2,Λιέγη,Σερένγκ,0,2,78,94.0449,0.5015,0.2533,0.2452,-1,0,0,0.6088,-0.2,0.5687,0
1/31/2025,ΟΝΔΡ,Μοτάγκα,Μάραθον,0,2,19,140.7891,0.5767,0.2435,0.1798,-2,0,0,1.8014,1,0.8108,0
1/31/2025,ΙΚΥ,Μπνέι Γεχούντα Τελ Αβίβ,Χάποελ Αφούλα,1,2,146,175.4846,0.6349,0.21,0.1552,-1,0,0,0.6196,0.1,0.6283,0
1/31/2025,ΓΑΛ3,Μπουργκ Περόνας,Σατορού,0,2,162,93.6765,0.4792,0.2876,0.2332,-1,0,0,0.4217,-0.2,0.3734,0
1/31/2025,ΟΛΛ1,Μπρέντα,Χέρακλες,0,2,36,-9.5087,0.5454,0.246,0.2086,1,0,0,0.9581,0.1,1.6031,0
1/31/2025,ΓΑΛ3,Νανσί,Βερσαλίες 78,0,2,162,59.6422,0.5333,0.2686,0.1981,-2,0,0,1.2245,0.6,0.8511,0
1/31/2025,ΟΛΛ2,Ντεν Χάαγκ,ΦΚ Αϊντχόφεν,0,2,83,55.8402,0.5378,0.2345,0.2277,-1,0,0,1.0388,-0.3,0.5236,0
1/31/2025,ΔΦ,Ντουνάισκα Στρέντα,Ντούκλα Μπίστριτσα,0,2,179,84.4069,0.5302,0.2497,0.2201,0,0,0,0.7517,-0.2,0.8511,0
1/31/2025,ΑΡΓ1,Ρασίνγκ Κλουμπ,Μπελγράνο,0,2,15,107.9526,0.6012,0.2292,0.1696,-1,0,0,1.7634,1,0.9917,0
1/31/2025,ΣΚΩΤ,Φόλκερκ,Λίβινγκστον,1,2,134,105.2184,0.5514,0.253,0.1956,-1,0,0,1.8413,0.1,1.358,0
1/31/2025,ΙΚΥ,Χάποελ Πετάχ Τίκβα,Χάποελ Κφαρ Σάμπα,0,2,146,88.3411,0.6066,0.2283,0.1651,0,0,0,1.0485,0.2,0.7801,0
1/31/2025,ΣΑΡ,Aλ Ετίφακ,Αλ Σάαμπ,0,2,103,-104.2704,0.3442,0.2711,0.3846,1,0,0,0.9043,-0.5,1.4184,0
1/31/2025,ΙΣΠ4,Αλγκεσίρας,Ρεάλ Μαδρίτης Β',1,2,163,-37.0956,0.3163,0.3103,0.3735,0,0,0,0.8422,-1.4,0.7634,0
1/31/2025,ΠΑΡ1,Αμελιάνο,Κλαμπ Ολίμπια,0,2,7,-109.8486,0.2442,0.3059,0.4499,0,0,0,1.963,-0.2,1.3725,0
1/31/2025,ΗΑΕ1,Ατζμαν,Αλ Γουάντα Άμπου Ντάμπι,0,2,106,-86.6719,0.2592,0.2285,0.5123,0,0,0,1.2973,0,1.157,0
1/31/2025,ΓΑΛ2,Γκρενόμπλ,Ροντέζ Αβεριόν,0,2,82,-43.3881,0.2992,0.2747,0.4261,0,0,0,0.7205,-0.4,0.7735,0
1/31/2025,ΙΚΥ,Ιρόνι Ραμάτ Χασαρόν,Μακάμπι Χέρζλια,0,2,146,20.0409,0.3604,0.2493,0.3903,-1,0,0,1.041,0.5,1.2422,0
1/31/2025,ΙΣΠ2,Κλαμπ Ντεπορτίβο Ελντένσε,Γρανάδα,1,2,42,-84.3884,0.3056,0.3056,0.3888,1,0,0,0.4901,-0.9,1.2397,0
1/31/2025,ΜΕΣΚ,Κορεκαμίνος,Τζάιμπα Μπράβα,0,2,291,-115.7229,0.2821,0.309,0.4089,2,0,0,0.6147,-0.4714,1.5079,0
1/31/2025,ΙΣΠ1,Λεγκανές,Βαγιεκάνο,1,2,3,8.5292,0.2877,0.3245,0.3878,0,0,0,0.728,-0.5,1.1258,0
1/31/2025,ΓΑΛ1,Μονπελιέ,Λανς,1,2,67,-128.5001,0.2318,0.2485,0.5196,0,0,0,0.962,-0.3,1.4876,0
1/31/2025,ΓΑΛ2,Μπαστιά,Μετς,0,2,82,-60.5686,0.2955,0.3007,0.4038,1,0,0,2.9406,0.4,1.3725,0
1/31/2025,ΠΟΡΤ,Μποαβίστα,Φαμαλικάο,1,2,119,-84.6763,0.2588,0.2803,0.4609,0,0,0,0.45,-0.1,1.0559,0
1/31/2025,ΑΥΣΛ,Μπρισμπέιν Ρόαρ,Γουέστερν Σίδνεϊ Γουόντερερς,1,2,12,-129.2928,0.3533,0.2474,0.3993,1,0,0,0.7301,-0.6,1.2042,0
1/31/2025,ΟΛΛ2,Ντεν Μπος,Φόλενταμ,0,2,83,-153.5906,0.3032,0.2511,0.4458,1,0,0,1.6092,-1.1,1.9718,0
1/31/2025,ΡΟΥ1,Ουνίρεα '04 Σλομποζία,Ντιναμό Βουκουρεστίου,1,2,52,-65.4454,0.253,0.301,0.446,0,0,0,4.1168,0.6,5.4839,0
1/31/2025,ΚΡΙΚ,Περέζ Ζέλεντον,Χερεντιάνο,1,2,75,-145.0754,0.2542,0.298,0.4478,0,0,0,0.5829,-0.9,0.9091,0
1/31/2025,ΕΛΒ2,Σαφχάουζεν,Τουν,1,2,73,-205.0321,0.2155,0.239,0.5455,2,0,0,0.6906,-1.1,1.5702,0
1/31/2025,ΑΥΚ,Στρίπφινγκ/Βάινεν,Χάρτμπεργκ,0,2,195,-209.994,0.05,0.8055,0.1445,2,0,0,0.7196,-0.8,1.2613,0
1/31/2025,ΙΝΠΛ,Φουλάντ Κουζεστάν,Περσέπολις,0,2,113,-85.424,0.248,0.3464,0.4056,-1,0,0,1.5788,0,1.1881,0
1/31/2025,ΙΚΥ,Χαποέλ Νόφ Χαγκαλί,Καφρ Κάσιμ,1,2,146,60.0277,0.3092,0.288,0.4028,0,0,0,2.0772,0.6,2.8169,0
2/1/2025,ΣΑΡ,Αλ Ιτιχάντ Τζέντα,Αλ-Κολούντ,0,2,103,172.7378,0.7507,0.1491,0.1002,-1,0,0,1.2189,0.7,0.4348,0
2/1/2025,ΝΑΦ1,Αμαζούλου,Σούπερσπορτ Γιουν.,0,2,107,-45.1693,0.9135,0.0763,0.0101,1,0,0,0.8564,0.3,1.7284,0
2/1/2025,ΙΣΠ1,Ατλέτικο Μαδρίτης,Μαγιόρκα,0,2,3,223.7698,0.6645,0.2206,0.1149,-2,0,0,0.9122,1.3,0.3791,0
2/1/2025,BPKA,Βάσκο Ντα Γκάμα,Βόλτα Ρεντόντα,0,2,534,121.6652,0.6813,0.1973,0.1214,0,0,0,1.352,0.5,0.7438,0
2/1/2025,ΑΓΝΛ,Γιορκ Σίτι,Ντάγκεναμ & Ρεντ,0,2,122,134.3285,0.6645,0.1975,0.138,-1,0,0,1.2563,1.1,0.7018,0
2/1/2025,ΒΕΛ1,Γκενκ,Μπεερσχότ Βιλρίτζκ,0,2,24,247.3251,0.82,0.1183,0.0617,-2,0,0,0.927,0.9,0.5473,0
2/1/2025,ΒΡΓΚ,Γκρέμιο,Σαο Λουίζ,0,2,391,172.1326,0.7935,0.1369,0.0696,0,0,0,1.0113,0.7,0.8397,0
2/1/2025,ΟΥΛΠ,Δε Νιου Σαιντς,Κάρντιφ Γιουνιβέρσιτι,0,2,118,49.0902,0.8882,0.0725,0.0393,-1,0,0,1.416,0.5,0.9934,0
2/1/2025,ΟΛΛ2,Εξέλσιορ,Φιτέσε,1,2,83,193.1965,0.793,0.13,0.0771,-1,0,0,0.4805,0.1,0.2682,0
2/1/2025,ΕΛΛ2,Ηρακλής,Καμπανιακός,0,2,180,89.425,0.7155,0.179,0.1054,-1,0,0,1.8903,0.5,0.5785,0
2/1/2025,ΒΡΚΠ,Κορίνθιανς,Νοροέστε,0,2,376,275.8682,0.8198,0.1224,0.0578,-1,0,0,1.3601,0.925,0.6116,0
2/1/2025,ΑΓΝΒ,Κουρζόν Άστον,Ρουσχάλ Ολίμπικ,0,2,123,158.8099,0.6949,0.1827,0.1224,0,0,0,0.6021,0.3,0.5195,0
2/1/2025,ΓΑΛ1,Λιλ,Σεντ Ετιέν,0,2,67,263.1943,0.6564,0.2062,0.1374,-2,0,0,1.073,0.9,0.663,0
2/1/2025,ΑΓΓΤ,Λιντς,Κάρντιφ,0,2,89,194.0928,0.7493,0.1614,0.0892,-1,0,0,1.4055,0.2,0.229,0
2/1/2025,ΣΛΝ1,Μάριμπορ,Ντομζάλε,0,2,32,204.0916,0.7735,0.1451,0.0813,-2,0,0,0.6308,0.7,0.2597,0
2/1/2025,ΓΕΡ1,Μπάγερν Μονάχου,Χόλσταϊν Κίελ,0,2,74,294.6393,0.9627,0.0262,0.0111,-2,0,0,1.0439,1.9,0.5578,0
2/1/2025,ΣΚΩΠ,Νταντί,Χαρτς,1,2,41,-2.875,0.6851,0.1758,0.1391,0,0,0,1.1048,0,1.145,0
2/1/2025,ΙΣΠ3,Ουτέμπο,Σούμπιζα,0,2,49,103.6315,0.6692,0.1959,0.1349,-1,0,0,0.3902,-0.2,0.4972,0
2/1/2025,ΙΝΠΛ,Τράκτορ Σαζί Τάμπριζ,Χαβαντάρ,0,2,113,194.96,0.82,0.1203,0.0597,-2,0,1,1.0524,1.3,0.4348,-1
2/1/2025,ΑΓΝΛ,Χάλιφαξ,Έμπσφλιτ Γιουν.,0,2,122,210.2865,0.7097,0.1793,0.111,-2,0,0,0.5271,0.4,0.332,0
2/1/2025,ΦΙΝΚ,AC Ούλου,Ίλβες,1,2,161,-193.7999,0.1737,0.2107,0.6156,1,0,0,1.1704,-0.5,1.3187,0
2/1/2025,ΣΑΡ,Aλ Φατέχ,Αλ Καντισιγιάχ,0,2,103,-157.7538,0.1368,0.17,0.6933,2,0,0,2.104,-0.9,3.5294,0
2/1/2025,ΙΤΑ3,Βεκόμπ Βερόνα,Πάντοβα,0,2,43,-230.0542,0.1304,0.2283,0.6413,1,0,0,1.7071,-0.3,2.2535,0
2/1/2025,ΒΡΚΜ,Βίλα Νόβα MG,Ατλέτικο Μινέιρο,1,2,380,-168.8799,0.0946,0.1737,0.7317,0,0,0,0.4309,-0.3,1.6529,0
2/1/2025,ΙΣΠ1,Εσπανιόλ,Ρεάλ Μαδρίτης,0,2,3,-368.699,0.0874,0.1485,0.764,2,0,0,0.454,-2.8,1.0744,0
2/1/2025,ΒΡΑΓ,Ινούμας,Ατλέτικο Γκοϊανιένσε,1,2,501,-116.121,0.1667,0.2292,0.6041,0,0,0,0.4211,-0.5,0.7634,0
2/1/2025,ΓΑΛ1,Μπρεστ,Παρί Σεν Ζερμέν,1,2,67,-201.7687,0.1026,0.1595,0.7379,0,0,0,1.0421,-1.5,0.9091,0
2/1/2025,ΟΛΛ1,Ναϊμέγκεν,Αϊντχόφεν,0,2,36,-271.8889,0.1455,0.1906,0.664,0,0,0,1.0802,-0.8,0.9317,0
2/1/2025,ΑΥΣΛ,Περθ Γκλόρι,Μέλμπουρν Βίκτορι,1,2,12,-192.6499,0.1281,0.1716,0.7004,1,0,0,0.5932,-0.6,1.3907,0
2/1/2025,ΑΓΓΤ,Πλίμουθ,Γουέστ Μπρομ,0,2,89,-105.3451,0.1881,0.2459,0.5661,1,0,0,0.572,-0.7,1.2422,0
2/1/2025,ΙΤΑ3,Ρενάτε,Βιτσέντζα Βίρτους,1,2,43,-246.4932,0.1191,0.226,0.6549,1,0,0,1.3848,-1.3,1.9608,0
2/1/2025,ΑΥΚ,Στουρμ Γκρατς,Αούστρια Βιέννης,1,2,195,67.2753,0.0345,0.189,0.7765,1,0,0,1.2665,-0.5,1.4286,0
2/1/2025,ΑΓΝΛ,Τάμγουορθ,Μπαρνέτ,1,2,122,-94.6539,0.179,0.2258,0.5952,1,0,0,1.5946,-0.9,1.8033,0
2/1/2025,ΑΓΝΛ,Φάιλντ,Όλνταμ,1,2,122,-115.2527,0.2002,0.2267,0.5731,1,0,0,0.6704,-1,1.5267,0
2/1/2025,ΒΡΚΑ,Φλορέστα,Φορταλέζα,1,2,366,-285.7683,0.0976,0.1757,0.7266,1,0,0,1.2985,-0.5,1.8919,0
2/1/2025,ΓΕΡ1,Χαϊντενχάιμ,Ντόρτμουντ,1,2,74,-243.1088,0.2014,0.2195,0.5791,1,0,0,0.7842,-0.9,1.8321,0
2/1/2025,ΦΙΝΚ,Χάκα,Ίντερ Τούρκου,1,2,161,-33.6639,0.2095,0.222,0.5686,2,0,0,1.1429,-0.2,1.6832,0
2/1/2025,ΣΚΩΤ,Χάμιλτον,Έιρ,1,2,134,-123.299,0.1894,0.2387,0.5719,1,0,0,2.2892,-0.9,3.6066,0
2/1/2025,ΙΣΡ,Χάποελ Χαντέρα,Μακάμπι Χάιφα,1,2,62,-293.4207,0.0934,0.1552,0.7514,2,0,0,0.8507,-1.2,1.7582,0
2/1/2025,ΣΚΩΠ,Χιμπέρνιαν,Αμπερντίν,0,2,41,25.7883,0.0821,0.3517,0.5661,-2,0,0,1.0669,1.5,0.663,0
2/1/2025,ΙΤΑ3,ASD Αλκιόνι Μιλάνο,Κάλτσιο Καλντιέρο Τέρμε,0,2,43,61.2532,0.3913,0.3014,0.3073,-1,0,0,0.5324,-0.1,0.7018,0
2/1/2025,ΓΑΛ3,US Κεβιγί,Μπουλόν Σιρ Μερ,1,2,162,16.3755,0.3915,0.2941,0.3144,1,0,0,0.9464,-0.4,0.6832,0
2/1/2025,ΣΑΡ,Αλ-Καλίγ Σαϊχάτ,Ντχαμκ,0,2,103,61.007,0.1731,0.7193,0.1076,-1,0,0,1.2052,0.6,0.7602,0
2/1/2025,ΙΣΠ4,Αλκορκόν,Ουέλβα,0,2,163,-33.6166,0.3834,0.3006,0.316,0,0,0,1.0671,0.3,1.2766,0
2/1/2025,ΒΡΚΠ,Ασοσιασάο Πορτουγκέσα ντε Ντεσπόρτος,Μποταφόνγκο SP,0,2,376,-7.6237,0.367,0.3072,0.3258,1,0,0,0.4427,-0.2,1.0687,0
2/1/2025,ΤΟΥ2,Γκεντσλερμπιρλιγκί,Ιγκντίρ Μπελεντιγιεσπόρ,0,2,38,60.2872,0.4108,0.3052,0.284,-1,0,0,0.9391,0.6,0.6107,0
2/1/2025,ΒΡΑΓ,Γκοϊάνια,Ζαταϊένσε GO,0,2,501,10.8938,0.417,0.3042,0.2788,0,0,1,0.3139,0.1,0.9479,-1
2/1/2025,ΙΝΠΛ,Γκολ Γκοχάρ,Νασαγί Μαζανταράν,0,2,113,143.946,0.4608,0.3268,0.2124,0,0,0,1.3069,0.3,0.8197,0
2/1/2025,ΑΓΝΝ,Γουέιμαουθ,Γουέλινγκ Γιουν.,0,2,128,-54.3928,0.3682,0.2968,0.335,0,0,0,0.4013,-0.6,0.9934,0
2/1/2025,ΑΓΓ1,Γουίγκαν,Λίνκολν Σίτι,0,2,95,-10.3448,0.3399,0.3333,0.3269,-1,0,0,1.3199,0.6,0.991,0
2/1/2025,ΑΓΝΛ,Γουιλντστόουν,Σόλιχαλ Μουρς,0,2,122,-65.6124,0.3617,0.2734,0.3649,1,0,0,1.2302,0.2,1.8018,0
2/1/2025,ΑΓΓ2,Γουίμπλεντον,Μπράντφορντ,0,2,88,-72.8938,0.3885,0.3167,0.2947,0,0,0,1.2526,-0.7,0.6593,0
2/1/2025,ΑΒΠΛ,Γουόρινγκτον Ράιλαντς 1906,Μάτλοκ Τάουν,0,2,93,67.4596,0.4433,0.254,0.3027,-1,0,0,0.7806,0.4,0.7692,0
2/1/2025,ΑΓΓΤ,Γουότφορντ,Νόριτς,1,2,89,-24.0842,0.3495,0.2786,0.3718,1,0,0,0.8809,0.2,1.1921,0
2/1/2025,ΒΕΛ2,Έουπεν,Λόμελ Γιουν.,0,2,78,-81.2518,0.3931,0.2813,0.3257,0,0,0,0.7284,0.1,1.0995,0
2/1/2025,ΤΟΥ2,Ερζουρούμσπορ,Κοτσαέλισπορ,0,2,38,-27.386,0.3713,0.3174,0.3114,1,0,0,1.217,-0.7,0.7921,0
2/1/2025,ΙΣΠ4,Ζαμόρα,Αθλέτικ Μπιλμπάο Β,1,2,163,-64.5035,0.4399,0.302,0.2581,0,0,0,0.5979,-0.3,0.5298,0
2/1/2025,ΠΟΡΤ,Ζιλ Βισέντε,Εστορίλ,1,2,119,34.3395,0.4554,0.2943,0.2503,-1,0,0,0.7436,-0.1,0.442,0
2/1/2025,ΙΣΠ4,Θέλτα Βίγκο Β',Ταραγόνα,1,2,163,10.6768,0.3554,0.2814,0.3632,0,0,0,1.5883,0.2,1.3861,0
2/1/2025,ΣΚΩ1,Ινβερνές,Κουίν Οφ Σάουθ,0,2,132,38.8536,0.3066,0.5705,0.1229,-1,0,0,1.2672,0.1,1.145,0
2/1/2025,ΚΟΛ1,Ιντεπεντιέντε Σάντα Φε,Τολίμα,0,2,34,-61.9962,0.4113,0.3151,0.2737,0,0,0,0.9741,-0.1,1.5842,0
2/1/2025,ΤΣΧ1,Κάρβινα,Τέπλιτσε,0,2,63,-98.1652,0.4617,0.2692,0.2692,0,0,0,1.0778,0,1.4504,0
2/1/2025,ΑΓΓ2,Καρλάιλ,Σουίντον,1,2,88,-113.5427,0.3761,0.2891,0.3348,2,0,0,0.6539,-0.9,0.991,0
2/1/2025,ΒΡΑΓ,Καταλάνο,Γκοϊατούμπα GO,0,2,501,-22.6682,0.4635,0.2989,0.2376,-1,0,0,0.3823,-0.2,0.3896,0
2/1/2025,ΙΤΑ2,Καταντζάρο,Τσεζένα,0,2,48,-32.9017,0.4119,0.2992,0.2889,-1,0,0,0.8787,0.7,0.7018,0
2/1/2025,ΣΚΩ1,Κέλτι Χαρτς,Αννάν Αθλέτικ,1,2,132,21.709,0.3838,0.2762,0.34,-1,0,0,0.6449,-0.2,0.6211,0
2/1/2025,ΣΚΩ1,Κόουβ Ρέιντζερς,Αρμπρόουθ,0,2,132,12.0801,0.3728,0.279,0.3481,1,0,0,1.5392,0,0.9901,0
2/1/2025,ΑΓΓ1,Λέιτον Όριεντ,Στόκπορτ,1,2,95,-34.5237,0.3864,0.3013,0.3123,-1,0,0,2.1269,1,0.5941,0
2/1/2025,ΑΓΝΒ,Λέμινγκτον,Μαρίν,1,2,123,-3.0638,0.399,0.2786,0.3224,0,0,0,0.6584,0.2,0.9392,0
2/1/2025,ΕΛΒ1,Λωζάνη,Γιουνγκ Μπόις,1,2,26,-9.4501,0.3976,0.2669,0.3355,-1,0,0,0.9787,0.9,0.3315,0
2/1/2025,ΟΛΛ2,Μάαστριχτ,Ρόντα,0,2,83,1.8389,0.4068,0.257,0.3363,1,0,0,2.2871,0.3,1.6484,0
2/1/2025,ΜΕΞ1,Μαζατλάν,Λεόν,1,2,14,-105.8901,0.4136,0.2907,0.2957,1,0,0,0.7537,-0.9,1.0989,0
2/1/2025,ΙΣΡ,Μακάμπι Π. Τίκβα,MS Aσχντόντ,0,2,62,47.2546,0.3969,0.2902,0.3129,-1,0,0,0.4386,-0.6,0.7692,0
2/1/2025,ΙΤΑ3,Μεσίνα,Λατίνα Κάλτσιο,0,2,43,-21.5804,0.4405,0.2899,0.2696,1,0,0,0.3524,-0.5,0.8458,0
2/1/2025,ΑΓΓΤ,Μίλγουολ,ΚΠΡ,0,2,89,-21.1733,0.4395,0.3187,0.2418,0,0,0,0.5386,-0.5,0.4094,0
2/1/2025,ΙΤΑ1,Μόντζα,Βερόνα,1,2,39,-27.275,0.3977,0.3038,0.2985,0,0,0,0.4125,0.1,0.9953,0
2/1/2025,ΣΚΩ1,Μοντρόουζ,Στενχάουσμιουρ,1,2,132,-23.0823,0.2933,0.4135,0.2933,0,0,0,1.3077,-0.4,1.4414,0
2/1/2025,ΑΓΝΒ,Μπάξτον,Σάουθπορτ,0,2,123,48.9138,0.4377,0.2793,0.2829,0,0,0,1.7426,1,1.6484,0
2/1/2025,ΑΡΓ1,Μπαράκας Σέντραλ,Μπάνφιλντ,0,2,15,11.8638,0.3173,0.3427,0.34,0,0,0,0.5183,-0.2,0.916,0
